Author_id,Name
8826,Jerry I. Porras
8827,Shunryu Suzuki
8828,Trudy Dixon
8829,Richard Baker
8830,Huston Sm
8831,Alice Joyce Davidson
8832,Victoria Marshall
8833,John Weisman
8834,Bill Barnes
8835,Clair Alan Brown
8836,Eric A. Kimmel
8837,Jon Goodell
8838,Kristoffer J. Buquet
8839,Dorit Bader Whiteman
8840,Corey Sandler
8841,Richard Ellis
8842,Jane Fonda
8843,Louise Bates Ames
8844,Frances L. Ilg
8845,Charlotte Brontï¿1/2
8846,Margaret Smith
8847,Moya Costello
8848,Ellen Kushner
8849,Faith Conlon
8850,Ingrid Emerick
8851,Christina Henry De Tes
8852,Darryl Reanney
8853,Louise Fitzhugh
8854,Richard Shenkman
8855,Dion Fortune
8856,Kenneth W. Royce
8857,Boston T. Party
8858,Robert Shea
8859,Robert Anton Wilson
8860,Monica McInerney
8861,Ben Jeapes
8862,Hana Wirth-Nesher
8863,Clifford A. Pickover
8864,Joann Morse
8865,Kerstin Ekman
8866,Marilyn Pappano
8867,Mary Balogh
8868,Hailey North
8869,Karen Anders
8870,Kristin Hardy
8871,Karen Ranney
8872,Candace Camp
8873,Michele Albert
8874,John Roger
8875,PC LEARNING LAB
8876,Kristen Britain
8877,Charles J. Keating
8878,Jane Resh Thomas
8879,Lauren Brooke
8880,Judy Tatchell
8881,L. Moeri
8882,Nicholas Edwards
8883,Janni Lee Simner
8884,Mike Jahn
8885,Gorman
8886,Claire Rudolf Murphy
8887,Mary Jane Auch
8888,Judy Richter
8889,Pam Ryan
8890,Mary Stanton
8891,D. Craig
8892,David Burn
8893,Cecilia Fitzsimons
8894,Judy Alter
8895,Lange Lewis
8896,Alistair Maclean
8897,Francesca Stanfill
8898,Joyce E. Strom-Paikin RN
8899,H. E. Bates
8900,William McGivern
8901,Robert Goddard
8902,Bruce Nicolaysen
8903,C. Peterson
8904,Pricilla Hamilton
8905,Sanders
8906,James Martin
8907,Louis W. Storms IV
8908,Scott J. Peterson (MCSD MCT)
8909,Gary J. Nutt
8910,Wout J Hofman
8911,Janell Cannon
8912,Patricia Polacco
8913,Renee Graef
8914,David Kirk
8915,Robert Nisbet
8916,Sarah Dessen
8917,Brian Gallagher
8918,Thomas H. Cook
8919,Algernon B. Mitford
8920,Linda Piazza
8921,Cynthia Blair
8922,Nicholas Pine
8923,Robert Browning
8924,Rick Beech
8925,Rui Nunes
8926,Rhidian Brook
8927,Steven Millhauser
8928,Eca De Quieros
8929,Lucy Ellmann
8930,Jeremy Narby
8931,Doris R. Meredith
8932,Jay Winik
8933,Johanna Ellsworth
8934,Caroline MacDonald
8935,Tristine Rainer
8936,Anaïs Nin
8937,Darien Cooper
8938,Ken J. Roberts
8939,Joyce Rupp
8940,Jane Pitz
8941,Mark E. Thibodeaux
8942,Claire Cloninger
8943,Evelyn Christenson
8944,Loretta LaRoche
8945,Lyn Holley Doucet
8946,Macrina Wiederkehr
8947,Paula D'Arcy
8948,Brian Harper
8949,Steve  Pieczenik
8950,Charles Mackay
8951,Janine M. Benyus
8952,Cindy Stone
8953,Frances Moore Lappe
8954,Anna Lappé
8955,Eva Hoffman
8956,Declan Kiberd
8957,Desmond Bagley
8958,Lynsay Sands
8959,Robert Kaplow
8960,Kaori Yuki
8961,Nina Olligschläger
8962,Kazushi Hagiwara
8963,Robert Gernhardt
8964,Philipp Rippel
8965,Fatima Igramhan-Parsons
8966,Jacques Vallee
8967,Kristen Stagg
8968,Jesse Lee Kercheval
8969,Ruth Brown
8970,Peter Barrett
8971,Christina Hoff-Sommers
8972,Cal Thomas
8973,Laura C. Schlessinger
8974,Ted Andrews
8975,Bevarly
8976,Suzi Golden
8977,Liz Fielding
8978,Amy Wallace
8979,Laura Scribner Kastner
8980,Jennifer F. Wyatt
8981,Isabel Stanley
8982,James Duncan
8983,Frank McSherry
8984,Charles Waugh
8985,Mart
8986,Michael Levin
8987,Rosemary Wells
8988,Joe Dominguez
8989,Vicki Robin
8990,Elizabeth Pope
8991,John Gilstrap
8992,Stephen Horn
8993,Jack Olsen
8994,Joel Porte
8995,William Poundstone
8996,Sara Donati
8997,Laraine T. Zappert
8998,Christopher M. Byron
8999,Christopher Down
9000,Li
9001,Booth Tarkington
9002,Tim Sandlin
9003,Joseph D. Pistone
9004,Jonathan Baird
9005,Carol M. Allen
9006,Tony Strong
9007,Alistair MacLeod
9008,John Colby
9009,Inigo Surguy
9010,Rudiger Voigt
9011,Jeffrey Haas
9012,R. D. Ginn
9013,Rick Fields
9014,Peggy Taylor
9015,Rex Weyler
9016,Rick Ingrasci
9017,David Breashears
9018,Walter Satterthwait
9019,William Mize
9020,C. J. Box
9021,Peter Moore Smith
9022,Denise Mina
9023,Ron Franscell
9024,Amanda Foreman
9025,David Starkey
9026,Elizabeth Jane Howard
9027,Charles Spencer
9028, Earl Spencer
9029,Nancy Mitford
9030,Nancy Singer
9031,Austin S. Camacho
9032,Gregg Hurwitz
9033,Colin Bateman
9034,Gil Brewer
9035,E. V. Cunningham
9036,Gillian Roberts
9037,Edward Lear
9038,Stuart R. Kaplan
9039,Mike Myers
9040,Sarah Lyddon Morrison
9041,Joshua Halberstam
9042,Bruce Porter
9043,Mark Christensen
9044,MATSURI AKINO
9045,Mari Akino
9046,Kanan
9047,Sakurako Gokurakuin
9048,Ken Akamatsu
9049,Yukito Kishiro
9050,Byron Preiss
9051,Masami Tsuda
9052,Rachel Hawthorne
9053,Mark Kalesniko
9054,Reiko Momochi
9055,Tokyopop
9056,Rei Idumi
9057,Tatsuya Hamazaki
9058,Miwa Ueda
9059,Dan Papia
9060,Beverley Birch
9061,Tony Kerins
9062,Christopher Hart
9063,Hinako Ashihara
9064,Tomoko Taniguchi
9065,John Burningham
9066,Barrett
9067,Storytime Collection Childrens
9068,Terry Deary
9069,Barbara Allen
9070,Philip Reeve
9071,Dreamworks
9072,Angela Sommer-Bodenburg
9073,Amelie Glienke
9074,Kjartan Poskitt
9075,Chris Fisher
9076,Phil Roxbee-Cox
9077,Sue Hellard
9078,Alan Gibbons
9079,Apsley Cherry Garrard
9080,Anna Wimschneider
9081,Brigitte Walitzek
9082,John S Mill
9083,Michael Sontheimer
9084,Heinrich Von Kleist
9085,Helmut Sembdner
9086,Phyllis D. James
9087,Marcel Reich-Ranicki
9088,Richard Zoozmann
9089,Irma Kurtz
9090,Craig Smith
9091,Knut Krüger
9092,Troy Denning
9093,Philip
9094, Slattery
9095, Joan (editor) Pullman
9096,Joris-Karl Huysmans
9097,Simon Callow
9098,George Chapman
9099,Isabel Alcántara
9100,Sandra Egnolff
9101,Catherine Crowe
9102,Gina Wisker
9103,Deborah Grandinetti
9104,David Colbert
9105,Jarrold Publishing
9106,Alexander Trocchi
9107,Judith Herrin
9108,Roger Highfield
9109,Carlo Fruttero
9110,Franco Lucentini
9111,Richard Taylor
9112,W. E. B. Griffin
9113,Rudolf Steiner
9114,D. Osmond
9115,J. Collis
9116,Carlo A. Michelini
9117,Cate Tiernan
9118,Matilde Olivella Castells
9119,Elizabeth Guzmán
9120,Paloma
9121,Christopher Kendris
9122,And The Language Experts At Berlitz
9123,David A. Van Meter
9124,Kathy Herman
9125,Al Roker
9126,D. J. Donaldson
9127,Michael H. Brown
9128,Jeff Coghill
9129,Eugene C. Kennedy
9130,Patricia Sargent
9131,Garson Kanin
9132,Twain
9133,Nathan Pritikin
9134,Al Gore
9135,Lois And Louis Darling
9136,Kay Mills
9137,Susan Sheehan
9138,Edith Deen
9139,Ian St.James
9140,John Buchan
9141,Roz Levine
9142,Enid C. King
9143,Brian Price T
9144,Harper Collins Publishers
9145,R. K. Gordon
9146,Charles S. Carver
9147,Michael F. Scheier
9148,Calvin S. Hall
9149,Vernon J. Nordby
9150,Michael Kanaly
9151,Richard H. Green
9152,Louise Hay
9153,Janet Kagan
9154,Colonel David H. Hackworth
9155,Julie Sherman
9156,Robert Bramson
9157,Michele Hall
9158,Robert Graves
9159,O. Henry
9160,Holly Thompson
9161,Kathleen Givens
9162,Jim Harrison
9163,Aramis Thorn
9164,Nancy Springer
9165,Gilles Perrault
9166,Stephen Knight
9167,Morris L. West
9168,Jean Plaidy
9169,Ethel Barrett
9170,Tracy West
9171,Keith Batcheller
9172,Judith Gould
9173,BH&G Editors
9174,Simone Simmons
9175,Peter J. Heck
9176,Richard Ellmann
9177,T Cooper
9178,Wolfgang Schüssel
9179,Ilon Wikland
9180,Sheri McGregor
9181,Jurek Becker
9182,James Cowan
9183,Maisie Mosco
9184,Stan Rapp
9185,Tom Collins
9186,Hal Rosenbluth
9187,David H. Maister
9188,Eric A. Knudsen
9189,A. Grove Day
9190,Robert B. Miller
9191,Stephen E. Heiman
9192,Tad Tuleja
9193,Michael LeBoeuf
9194,Shiva Naipaul
9195,James B. South
9196,William Irwin
9197,Rob Macgregor
9198,Gregory Benford
9199,Elizabeth Castro
9200,Doris Egan
9201,Martha Wells
9202,Pagan Kennedy
9203,Sherwood Smith
9204,Leonard Maltin
9205,Tomie De Paola
9206,Rising Moon Editors
9207,Don Hewitt
9208,Jill Marie Landis
9209,Hampton Howard
9210,Velda Johnston
9211,Howard Cosell
9212,Peter Bonventre
9213,Sol Stein
9214,Regina Kehn
9215,Heike Schwarzbauer
9216,Rick T
9217,Joe Benitez
9218,Marcia Chen
9219,David
9220,Christopher Roden
9221,Michael Hayden
9222,Rachael Leigh Cook
9223,Giovanni Boccaccio
9224,G. H. McWilliam
9225,Emilio Salgari
9226,Alma Maritano
9227,Luigi Ricci
9228,Christian Gauss
9229,Jack Kornfield
9230,Carr Clifton
9231,Patricia Wentworth
9232,Jack Du Brul
9233,Richard Steinberg
9234,Rick Bundschuh
9235,Penny Jordan
9236,Linda Turner
9237,James P. McGettigan
9238,Jan Rogozinski
9239,Mandy Andress
9240,Jon Ronson
9241,Ron Pretty
9242,W.Gordon Smith
9243,Alethea Hayter
9244,Yukio Mishima
9245,Kathleen Sky
9246,Sondra Marshak
9247,Myrna Culbreath
9248,Kij Johnson
9249,Kelly Freas
9250,Tom Kidd
9251,Karen Rispin
9252,Eric W. Weisstein
9253,Albert Ellis
9254,Robert A. Harper
9255,Melvin Powers
9256,Edgar Evans Cayce
9257,Henry Reed
9258,Herbert B. Puryear
9259,Richard I. Abrams
9260,S
9261,L. Perry Wilbur
9262,Webster Kuswa
9263,Jerry O'Brien
9264,Jane Roberts
9265,Donald Thompson
9266,Phil Donahue & Co.
9267,Dr. Gene Brewer
9268,John Schilb
9269,Elizabeth A. Flynn
9270,John Clifford
9271,Jeff Reid
9272,Lawrence M. Krauss
9273,Pierre Gripari
9274,Chris Kitch
9275,Caroline Myss
9276,Pociao
9277,Udo Breger
9278,B. Kliban
9279,Aritha Van Herk
9280,Frances Itani
9281,Karen Dudley
9282,Jamie Bastedo
9283,Alfonso Ortiz
9284,Alfons
9285,John R. Dann
9286,Martin Edic
9287,Modris Eksteins
9288,Linnea Due
9289,Charlene Spretnak
9290,Michel Tremblay
9291,John Van Burek
9292,Bill Glassco
9293,David Fennario
9294,Holley Rubinsky
9295,Barbara Robinson
9296,Robert Hass
9297,Edward Bellamy
9298,Gregory Howard Williams
9299,Elaine Camp
9300,Naomi Horton
9301,Browning
9302,Edith St. George
9303,Gousha
9304,Carol Norris
9305,Dorothy Ann Bernard
9306,Elizabeth August
9307,Tim F. LaHaye
9308,Dorothy Sayer
9309,Terris McMahan Grimes
9310,Katherine Kurtz
9311,Richard Miniter
9312,John Cheever
9313,Catherine Cookson
9314,Pamela Morsi
9315,E. Fuller Torrey
9316,Imraan Coovadia
9317,Paul Preuss
9318,Marlo Thomas
9319,Friends
9320,Richard Lischer
9321,Robert Hellenga
9322,Campbell Soup Company
9323,Nancy Bell
9324,Liz Neporent
9325,Suzanne Schlosberg
9326,Doug Lipman
9327,Jack Prelutsky
9328,Marilyn Hafner
9329,Ed Rose
9330,Harlynne Geisler
9331,Jennifer Justice
9332,Susan Wilson
9333,Valerie Marsh
9334,Patrick K. Luzadder
9335,Margaret Read MacDonald
9336,Paul Aurandt
9337,Pleasant DeSpain
9338,David Heflick
9339,Patrick Fraley
9340,Michael Harrison
9341,Christopher Stuart-Clark
9342,Loung Ung
9343,Nellie Bly
9344,A.J. Jacobs
9345,Thomas Norton
9346,Stephen C. Lundin
9347,Harry Paul
9348,John Christensen
9349,Lynn Abbey
9350,Dave Duncan
9351,Murry
9352,Michael Jensen
9353,Charles Causely
9354,M. E. Bradford
9355,Russell Kirk
9356,Allen Klein
9357,Robert H. Bork
9358,Thomas L. Friedman
9359,Molière
9360,Jean Sasson
9361,Andrew Sanders
9362,Patricia Crick
9363,Geoffrey Moore
9364,Mrs. Mary Rowlandson
9365,Mary Rowlandson
9366,Jon Katz
9367,Brigitta Restorff
9368,Effie Leland Wilder
9369,Laurie Allen Klein
9370,Shauna Singh Baldwin
9371,Venerable Henepola Gunaratana
9372,Barbara Quick
9373,Lori Reid
9374,Bee Willey
9375,Irene Radford
9376,Brian Froud
9377,Jessica Macbeth
9378,Naomi Kritzer
9379,Karleen Koen
9380,Ann Chamberlin
9381,Patrick Dunleavy
9382,Randy Moravec
9383,Kate Thompson
9384,Rosalind M. Greenberg
9385,John Nunneley
9386,Arnold Stadler
9387,Angelika Fel A
9388,Joe Harnell
9389,Ira Skutch
9390,T.J. MacGregor
9391,Joanna Campbell
9392,Editor And Introduction Burton Raffel
9393,Ann Bell
9394,Michelle Caruso
9395,Nicholas W. Maier
9396,Rick Ridgway
9397,Michelle Stacey
9398,James Bradley
9399,Kees Van Kooten
9400,Graham Thomas
9401,Kim Antieau
9402,Brian Lumley
9403,Bud MacFarlane Jr.
9404,Ray Shannon
9405,Lee Hoffman
9406,Lyle Brandt
9407,L. A. Banks
9408,Elaine Moore
9409,Dawn Stewardson
9410,Michael Mogadam
9411,Ulrich Bitz
9412,JILL MANSELL
9413,William Jeremiah Coughlin
9414,William Coughlin
9415,D. W. Buffa
9416,D.W. Buffa
9417,Eric Berne
9418,Tananarive Due
9419,Alice Koller
9420,Erin Pizzey
9421,Emma Gold
9422,Lawrence
9423,Sarah Bird
9424,Jacqueline DeMontravel
9425,Deborah Smith
9426,Sandra Chastain
9427,John Glenn
9428,Nick Taylor
9429,Gladys Knight
9430,Fred J.
9431, M.D. Epstein
9432,Elaine Fantle Smimberg
9433,Asha Bandele
9434,Genia Wennerstrom
9435,Robert Frost
9436,David Bradley
9437,Dewitt Jones
9438,Renée Zucker
9439,Rumiko Takahashi
9440,Naoko Takeuchi
9441,Chikako Noma
9442,Naako Takeuchi
9443,Sherri Mandell
9444,Michael Pearce
9445,Judith Swaddling
9446,Nancy Kerrigan
9447,Steve Woodward
9448,Andrews McMeel Publishing
9449,Glenn Stout
9450,The #1 Sports Writer
9451,Andrew Donkin
9452,Betty
9453, Salter
9454, Owen (editor) Cuthbert
9455,Gillian Chapman
9456,H. J. Rose
9457,W. H. D. Rouse
9458,Ernest Shackleton
9459,Carl
9460, Hiaasen
9461,Moses Hadas
9462,G. M. A. Grube
9463,S. Peters
9464,Karen Meyer
9465,Spain
9466,J. Robert King
9467,K. B. Bogen
9468,Janny Wurts
9469,C. Dean Andersson
9470,Mitchell Graham
9471,John Helfers
9472,Elaine Cunningham
9473,Keith Robar
9474,Simone Sassen
9475,Berlin
9476,Stan Cutler
9477,Delia Ephron
9478,Will Lawson
9479,James Morgan
9480,Sidney Abbott
9481,Barbara Love
9482,Leah Rabin
9483,Helen Epstein
9484,Victor Klemperer
9485,Stephen Graham Jones
9486,Leila Vennewitz
9487,P.J. Gearing
9488,E.V. Brunson
9489,Thomas Clark
9490,Bruce Woods
9491,Peter Blocksom
9492,Angela Ter
9493,New York Public Library
9494,William Noble
9495,Rick Buda
9496,Jan Harold Brunvand
9497,Nevins
9498,Robert K. Ressler
9499,Margaret Visser
9500,Oswald Wynd
9501,Steven Brust
9502,Cynthia Rutledge
9503,Ellen Bass
9504,Joan Barzilay Freund
9505,Leigh Keno
9506,Leslie Keno
9507,Georges Pérec
9508,Kenneth Uptegrove
9509,American College Of Sports Medicine
9510,ACSM
9511,David Watmough
9512,David Magarshack
9513,David Magarsha
9514,Jane Hitchcock
9515,George Konrad
9516,Phil Farrand
9517,Joe
9518,Daniel B. Baker
9519,Sean O'Brien Strub
9520,Bill Henning
9521,Bi
9522,Isabel Anders
9523,Sherryl Jordan
9524,Kelvin Christopher James
9525,Ann Granger
9526,Axel Merz
9527,Michael Stewart
9528,R. Karl Largent
9529,Muriel Gray
9530,Helias
9531,Salvatore R.a.
9532,Denise Bombardier
9533,Dani Sinclair
9534,Suzanne Ellison
9535,Robert H. Eisenman
9536,Katherine Anne Porter
9537,Harriet Beecher Stowe
9538,Ruth Hayes
9539,Wolf Von Lojewski
9540,William Norris
9541,Hansjörg Martin
9542,Margaret Millar
9543,Bill Hybels
9544,Lynne Hybels
9545,Luigi Pirandello
9546,Sophocles
9547,Aristophanes
9548,India Edghill
9549,Bernhard Straub
9550,Eric Ambler
9551,Bruce McCall
9552,Hanns Peter Karr
9553,Walter Wehner
9554,Jane Simmons
9555,Jürgen Ebertowski
9556,No Author
9557,Wolfram Fleischhauer
9558,Denis Pethebridge
9559,Dewey Gram
9560,Earma Brown
9561,Alzir He
9562,Richard D. Kellough
9563,Noreen G. Kellough
9564,Jane E. Aaron
9565,Totline
9566,Susan B. Neuman
9567,Carol Copple
9568,Sue Bredekamp
9569,Nationa
9570,Lois McCue
9571,Jula Libonn
9572,Shirley Raines
9573,Robert J. Canady
9574,Judith Schickendanz
9575,Linda Acredolo
9576,Susan Goodwyn
9577,Daniel Avram Richman
9578,L. Curtis
9579,Rosalind Charlesworth
9580,Helen Bee
9581,Helen Harrison
9582,Ann Kositsky
9583,Joan Beck
9584,Dr. Robert Bucknam
9585,Barbara Rowley
9586,B. Blake Levitt
9587,Benjamin Spock
9588,Pierre Le Rouzic
9589,Dell Publishing
9590,Julie Hagstrom+joan Morri
9591,Sandi Kahn Shelton
9592,Princeton Language Institute
9593,Jay Sylvan Cohen
9594,Robert Berkow
9595,Edie Jarolim
9596,Moira Duggan
9597,Jeff Perk
9598,Earl Steinbicker
9599,Tracey Menges
9600,Stephen Colwell
9601,Ann Shulman
9602,Sheryl Lindsell-Roberts
9603,William H. Hylton
9604,David Lambert
9605,Peter Ward
9606,Christopher McGowan
9607,Tom Brown
9608,Phillip E. Pack
9609,Jerry Bobrow
9610,Herbert S. Zim
9611,Chandler S. Robbins
9612,Bertel Bruun
9613,Ar
9614,Jonathan A. Michaels
9615,William Pollack
9616,Cynthia Griffin Wolff
9617,Michael Murphy
9618,Akif Pirincci
9619,A. Mousnier-Lompré
9620,Howard P. Lovecraft
9621,H. P. (Howard Philips) Lovecraft
9622,Jacques Papy
9623,Simone Lamblin
9624,Yves Ri
9625,Eric-Emmanuel Schmitt
9626,Jim Hougan
9627,Werner Sikorski
9628,Rainer Laabs
9629,Rudy Rucker
9630,Antoine Volodine
9631,Raphael Aloysius Lafferty
9632,Emmanuel Jouanne
9633,Jacques Barbéri
9634,Somtow Sucharitkul
9635,Elisabeth Vonarburg
9636,Jean-Pierre Harrison
9637,Arnauld Pontier
9638,Monika Blaich
9639,James Houston
9640,Dutch Sheets
9641,J. T. L James
9642,Larry K. Brendtro
9643,Martin Brokenleg
9644,Steve Van Bocke
9645,Greg Giangrande
9646,Stephanie Clement
9647,Richard Morris
9648,John Muir
9649,Anne Delbee
9650,Helmut Kossodo
9651,ARNOLD P. ABBOTT
9652,Malcolm Lowry
9653,Marcus J. Borg
9654,Ian Carr
9655,Digby Fairweather
9656,Brian Priestly
9657,Bryan Appleyard
9658,Margaret MacMillan
9659,Richard Holbrooke
9660,Casey Hampton
9661,Sarah Turnbull
9662,Charles Todd
9663,Echo Heron
9664,Donea L. Shane
9665,Lisa Goldstein
9666,John Edgar Wideman
9667,P. W. Storm
9668,Cynthia D. Grant
9669,Ronald Tierney
9670,James W. Huston
9671,Ward Carroll
9672,Richard Herman
9673,Brian Haig
9674,Michael Ridpath
9675,Avodah K. Offit
9676,Allan Topol
9677,Don Passman
9678,Susan Feldman
9679,John Krist
9680,Jon Stewart
9681,James D. Watson
9682,Edward De Bono
9683,P S Rushforth
9684,Carole Klein
9685,Brian Lee
9686,Lisa Alther
9687,W. Somerset  Maugham
9688,Max Beerbohm
9689,Erin Hart
9690,Susan Hillmore
9691,Gemma Grott
9692,Robin Pilcher
9693,Kimberly Willis Holt
9694,David Rakoff
9695,Tony Vigorito
9696,William Harvey
9697,N. J. Dawood
9698,Jonathon Lazear
9699,Wendy Lazear
9700,David Borgenicht
9701,Sarah Jordan
9702,Afi-Odelia E. Scruggs
9703,Mary Ann McDonald
9704,Amy Sylvester Katoh
9705,Shin Kimura
9706,Yutaka Satoh
9707,ALEJANDRO DUMAS
9708,GUILLERMO PIEDRAHITA
9709,Alejandro Dumas
9710,N.C. Wyeth 
9711,Ric Edelman
9712,James M. McPherson
9713,Richard M. Ketchum
9714,Allan Haley
9715,Jeff Carlson
9716,Glenn Fleishman
9717,Toby Malina
9718,Lynn Haller
9719,Diana Martin
9720,John Tollett
9721,Diane Martin
9722,Mitzi Szereto
9723,Michael Farquhar
9724,Roni Jay
9725,Daniella Chace
9726,Maureen B. Keane
9727,David Smith
9728,Kevin Neary
9729,Carole Bloom
9730,Marion Meade
9731,Michelle Magorian
9732,Kate Grenville
9733,Henri Troyat
9734,Robin
9735, Van Der Vat
9736, Dan Gardiner
9737,Gary Jennings
9738,Howard Shaw
9739,C.J. McKnight
9740,Ross Petras
9741,Kathryn Petras
9742,Bill Shoemaker
9743,Leo Giroux Jr.
9744,Dik Browne
9745,Nancy K. Robinson
9746,Monique Bonnet
9747,Jeffrey Marks
9748,Jeremy Leven
9749,Arthur N Schwartz
9750,Francis Steegmuller
9751,Joan Stoliar
9752,Patricia Veryan
9753,Tanya Anne Crosby
9754,George Alec Effinger
9755,Joy Grdnic
9756,Celeste De Blasis
9757,Elliot S. Maggin
9758,Helen Hooven Santmyer
9759,Stephen Greenleaf
9760,David Ackroyd
9761,David Robbins
9762,Mark Yarnell
9763,Rene Reid Yarnell
9764,Richard Poe
9765,John Milton Fogg
9766,Christopher Maurer
9767,Richard Leakey
9768,Jeffrey Meyers
9769,Steven Saylor
9770,Riane Eisler
9771,Kim Carlson
9772,Carrie Floyd
9773,Beppe Severgnini
9774,Giles Watson
9775,Christopher G. Moore
9776,Peter Friedrich
9777,Arthur L. Burton III (Alb3)
9778,Lauren Ruth Wiener
9779,Wiener
9780,Christin Lore Weber
9781,Regena Thomashauer
9782,Stephanie James
9783,Grace Livingston Hill Library
9784,Isabella MacDonald A
9785,Kinley Macgregor
9786,N. Curtis
9787,Bradley Trevor Greive
9788,Patricia A Mckillip
9789,Perrault
9790,Virginie Despentes
9791,Bernard Gagnebin
9792,Marcel Raym
9793,Mike Resnick
9794,Pierre-Paul Durastanti
9795,Brite
9796,Michael Resnick
9797,William Desmond
9798,Paul Klee
9799,Thierry Soufflard
9800,Robert Musil
9801,Philippe Jaccottet
9802,Lester Bangs
9803,John Robert Colombo
9804,April Wilson
9805,Dana Reed
9806,David Wiesner
9807,Lee Gruenfeld
9808,Conrad Richter
9809,James Gurney
9810,Lisa Potts
9811,Kate Christensen
9812,Lewis Burke Frumkes
9813,Paula Begoun
9814,Deborah Eisenberg
9815,Ruth Moose
9816,Mary Tannen
9817,Casey Makela
9818,Kathy Lamancusa
9819,David Lavender
9820,David James Duncan
9821,Patricia Arrigoni
9822,Nicholas Negroponte
9823,Roger Fisher
9824,William L. Ury
9825,Richard P. Feynman
9826,A. J McClane
9827,Richard Berman
9828,Ella E. Clark
9829,Ernest H Rosenbaum
9830,John Donoghue
9831,James Swain
9832,Erle Stanley Gardner
9833,Ben Rice
9834,Lucretia Walsh Grindle
9835,Andrea Juno
9836,V. Vale
9837,Ralph Leighton
9838,Edward Hutchings
9839,John Logue
9840,Klaus Lambrecht
9841,Dinka Mrkowatschki
9842,Leonard Cohen
9843,Vaclav Havel
9844,Werner Gross
9845,Rosa Luxemburg
9846,Annelies Laschitza
9847,Georg Adler
9848,Gerhard Prause
9849,Tratschke
9850,Robert Nozick
9851,Dan Cavicchio
9852,M. Therese Young
9853,Miranda Gray
9854,Ken Carey
9855,Judith Stamper
9856,Genevi Stamper
9857,David Daniel
9858,Reginald Hill
9859,Hilary Walden
9860,William F.
9861, Jr. Buckley
9862,Alexandria Ripley
9863,Rebecca Harding Davis
9864,Tillie Olsen
9865,Peggy Rambach
9866,Le Carre
9867,R. David Thomas
9868,Ron Beyma
9869,Walter Anderson
9870,Kate Saunders
9871,Mark Mittelberg
9872,Margaret M. Kimmel
9873,Mark Juergensmeyer
9874,David Wong Louie
9875,John Ashbery
9876,James Schuyler
9877,Bob Schieffer
9878,Roy Parvin
9879,Gloria Gaither
9880,Shirley Dobson
9881,Russ Flint
9882,Martha Saxton
9883,Hysteria Magazine
9884,Deborah Werksman
9885,Jill Ker Conway
9886,Ms. Nancy L. Mace MA
9887,Dr. Peter V. Rabins MD MPH
9888,Dr
9889,Patricia L. Wrede
9890,Lipman
9891,Ginny Elkin
9892,Deborah Coates
9893,Mary Tyler Moore
9894,Jim Lehrer
9895,Karen Duffy
9896,Jane Pettigrew
9897,Tamara Traeder
9898,Carmen Renee Berry
9899,Carmen Renee Ber
9900,Stephen Booth
9901,June Rose
9902,Terry Southern
9903,Su Tong
9904,John Harding
9905,Nick Redfern
9906,Andy Roberts
9907,Nigel Williams
9908,M. J. Hyland
9909,Jeremy Poolman
9910,Daniel Menaker
9911,Tom McNab
9912,Diane Mckinney-whetstone
9913,Nicholas Blincoe
9914,Ron Liebman
9915,Dave Davies
9916,Charles Barkley
9917,Roy S. Johnson
9918,Paul Feig
9919,George  B. Addison
9920,Jack M. Bickham
9921,Peter Moore
9922,P. Anthony
9923,Deborah DEUTSCHMAN
9924,Walter Velez
9925,W.S. Milner
9926,Ray Kurzweil
9927,Lavyrle Spencer
9928,Susan Johnson
9929,R. T. Stevens
9930,Celia Rees
9931,Joanna Hershon
9932,Clarissa Pinkola Estes
9933,Deborah Copaken Kogan
9934,Jeannine Kadow
9935,Christel Wiemken
9936,Bruce Patterson
9937,Paul Denham
9938,Edward E. Kramer & Peter Crowther
9939,Forrest J. A
9940,Hilary Masters
9941,Peter Blauner
9942,Robert Jastrow
9943,Gonzalo Lira
9944,Terry Farish
9945,Joe McGinniss
9946,Avery Corman
9947,Dan G. Stone
9948,Kenneth J. Harvey
9949,Colum Mccann
9950,Anna Murdoch
9951,Stephen Dixon
9952,Marci McDonald
9953,Penny Dale
9954,Anabel Kindersley
9955,Barnabas Kindersley
9956,UNICEF
9957,Wayne G. Hammond
9958,Christina Scull
9959,Leo Lionni
9960,R. H. W. Dillard
9961,Betty Mindlin
9962,Donald Slatoff
9963,J R R Tolkien
9964,Andrew Boyd
9965,Brian Bond
9966,Owen Beattie
9967,John Geiger
9968,Kelley Armstrong
9969,Time-Life Books
9970,Time Life Books
9971,George Perry
9972,Clive Barda
9973,David Marples
9974,David Wright
9975,Claudia L. Johnson
9976,Mark Waid
9977,Carolina Maria De Jesus
9978,The Main Street Press
9979,Wilhelm K. Grimm
9980,Lore S
9981,Aine O'Connor
9982,Voltaire - Translated By John Butt
9983,Cooper
9984,J.F.
9985,Christoph Göhler
9986,Laura Wilson
9987,Caroline Einhäupl
9988,Paule Constant
9989,Helene Karmasin
9990,Harro Christensen
9991,Walter Allen
9992,Ziauddin Sardar
9993,Bruce Pandolfini
9994,Josephine Saxton
9995,Suzanne Weyn
9996,Allan Zullo
9997,Roy MacGregor
9998,Åke Edwardson
9999,Angelika Kutsch
10000,Amy Hempel
10001,J.D. McClatchy
10002,Jed Gillen
10003,S. Robinson
10004,Richard Harrington
10005,Jack Vance
